FQ,QX,dQX,QY,dQY,A,dA,phi,dphi
1649.4399999999994,-1.3000000000000008e-07,5.863382129795055e-07,1.2225e-06,6.563866524389417e-07,1.22939263459645e-06,6.556447706561002e-07,1.676737661078461,0.4776079285543814
1649.6219999999998,1.1800000000000001e-06,7.457663843322519e-07,-6.474999999999999e-07,6.50235293951351e-07,1.3459778044232379e-06,7.247791139293356e-07,-0.5018667282046183,0.5004163576586304
1649.794000000001,2.0225e-06,7.3712681235999e-07,-2.1925e-06,7.532369730038483e-07,2.982878224131854e-06,7.458738094825044e-07,-0.8257084626171622,0.24961678773403492
1649.9579999999994,-2.0250000000000005e-07,6.296573969231203e-07,-5.375000000000001e-07,6.00966669208867e-07,5.743801006302361e-07,6.046068633581445e-07,-1.9310952689271015,1.090154150813117
1650.1140000000007,2.5000000000000133e-09,4.520989244623349e-07,-2.4500000000000004e-07,4.6276208790262843e-07,2.4501275477003234e-07,4.627609905238326e-07,-1.5605925993009424,1.8452102550555665
1650.259999999999,3.8999999999999997e-07,3.489018486623422e-07,5.65e-07,3.340864409101334e-07,6.865311354920474e-07,3.3893826001461463e-07,0.9666335139916254,0.5013472665008663
1650.4000000000008,-1.0224999999999997e-06,2.112011777902765e-07,-6.8e-07,2.9511438460366516e-07,1.2279683424258133e-06,2.400717753992039e-07,-2.554719355039278,0.22162377744703746
1650.534,-1.3999999999999998e-07,2.998457937006954e-07,-7.500000000000006e-08,3.111571146543174e-07,1.5882380174268594e-07,3.0240479626284866e-07,-2.6497834776010945,1.9434787319788478
1650.6600000000003,6.000000000000003e-08,3.2416431018852145e-07,-9.000000000000001e-07,3.3712015662075146e-07,9.019977827023745e-07,3.370639267378884e-07,-1.5042281630190728,0.3594496388730729
1650.777999999999,3.7499999999999996e-07,3.249903844731409e-07,-3.2499999999999973e-08,3.0737344956908686e-07,3.7640569868162195e-07,3.2486258277943835e-07,-0.08645065168737398,0.8169603196101576
1650.8920000000003,5.5e-08,2.021725747968799e-07,3.7500000000000005e-08,2.4927081156846264e-07,6.656763477847174e-08,2.1822298393110864e-07,0.5984188934785373,3.5354634310136137
1651.0,-2.5000000000000004e-07,2.3819634757905085e-07,1.6250000000000003e-07,2.3253695942795844e-07,2.9817151104691414e-07,2.365295767202162e-07,2.5652174329986095,0.785561780281881
1651.1079999999997,-6.499999999999999e-08,1.9320002587991545e-07,-1.15e-07,2.0430063631814756e-07,1.3209844813622906e-07,2.0166902088027308e-07,-2.0852476398539244,1.4833286740098912
1651.222000000001,-2.925e-07,1.6550207702624154e-07,-1.4750000000000007e-07,1.9578288357259425e-07,3.2758586660599386e-07,1.7207232176666655e-07,-2.6745320885574486,0.5801049537063561
1651.3399999999997,-2.7499999999999995e-08,1.5047736540755888e-07,-7.75e-08,2.2865025147591675e-07,8.223442101699263e-08,2.2128392964353349e-07,-1.911775280291246,1.9592068062486718
1651.466,-3.3250000000000005e-07,1.8895353264757975e-07,1.1e-07,1.8471599822430106e-07,3.5022314315304757e-07,1.8853973558617407e-07,2.8220994317021413,0.528629662034722
1651.5999999999992,-1.5499999999999997e-07,1.9804986745766834e-07,-4.749999999999998e-08,2.2041083798216453e-07,1.6211492836873472e-07,2.000676540968442e-07,-2.8442275083658695,1.3483084399864915
1651.740000000001,-9.749999999999999e-08,1.602527300859489e-07,-1.2749999999999997e-07,1.6110846501658438e-07,1.605070091927452e-07,1.6079323275832647e-07,-2.223642957895671,1.0003863649365485
1651.8859999999993,-1.1750000000000001e-07,1.1716841511260618e-07,-2.0499999999999994e-07,8.146318186763881e-08,2.3628637286140726e-07,9.159718359837596e-08,-2.0912547762460463,0.463119022551505
1652.0420000000006,-1.4249999999999999e-07,1.4266547409937696e-07,-1.4249999999999999e-07,1.482934169139008e-07,2.0152543263816604e-07,1.4550665792327166e-07,-2.356194490192345,0.7220262773707836
1652.205999999999,-1.5000000000000002e-08,1.0204778292545114e-07,-2.1000000000000003e-07,1.1950941385514364e-07,2.10535032714273e-07,1.1942722334177792e-07,-1.642103791580187,0.4851637160345103
1652.3780000000002,2.0000000000000014e-08,8.188406438373708e-08,-1.7000000000000001e-07,1.00274622911283e-07,1.711724276862369e-07,1.0004632033015555e-07,-1.4536875822280322,0.480000490201538
1652.5600000000006,-8.75e-08,5.9358550352918836e-08,-7.249999999999998e-08,8.721202612025477e-08,1.136331817736351e-07,7.20089417614982e-08,-2.4496712713509345,0.6784805817539411
1652.752,-7.250000000000001e-08,7.925236589528415e-08,-2.0000000000000004e-07,5.291502622129181e-08,2.1273516399504813e-07,5.660645394317675e-08,-1.9185633146519119,0.36035082023886444
1652.9540000000009,-1.1750000000000001e-07,5.306540775307393e-08,-3.025e-07,9.594757683235151e-08,3.245188746436793e-07,9.147798518221217e-08,-1.9412887325014705,0.18626175964237177
1653.1660000000004,-2.5e-09,5.539347885807497e-08,-1.5e-07,6.782329983125267e-08,1.5002083188677498e-07,6.78201642884734e-08,-1.5874614505088374,0.36926416865739814
1653.3899999999999,-9.750000000000002e-08,6.466016934713363e-08,-1.4500000000000001e-07,8.922583706528059e-08,1.7473193755006554e-07,8.236629739940734e-08,-2.162767163481498,0.418917278798259
1653.6280000000002,5.499999999999999e-08,4.715665382530868e-08,-2.0250000000000002e-07,6.407758968625458e-08,2.0983624567743296e-07,6.306051813801836e-08,-1.3055892093430719,0.23117233496308456
1653.8759999999997,2.5e-09,5.1170670310247055e-08,-8.499999999999998e-08,7.366308437745463e-08,8.503675675847472e-08,7.364661021231668e-08,-1.5413930385908916,0.6020264602488586
1654.1379999999995,-1.4250000000000004e-07,4.58632478134726e-08,-1.7750000000000002e-07,5.539347885807497e-08,2.276235928018008e-07,5.186749131786853e-08,-2.247252533202479,0.21885273154899743
