FQ,QX,dQX,QY,dQY,A,dA,phi,dphi
4791.284035662621,-6.999999999999999e-08,1.2942179105544784e-08,-1.7249999999999996e-07,1.2487493743742177e-08,1.861618919113146e-07,1.2552780812698441e-08,-1.9562901937242259,0.06918100175855131
4792.943403974816,-3.249999999999999e-08,1.0767427733679015e-08,-1.9749999999999996e-07,6.590713163232034e-09,2.001561890124809e-07,6.734164124719441e-09,-1.7338916190051374,0.05334982329246933
4794.469855317726,-9.749999999999999e-08,1.519662791542913e-08,-2.0999999999999997e-07,6.708203932499368e-09,2.3153023560649697e-07,8.830242171654944e-09,-2.0054665419441413,0.06076951230692668
4795.874036466148,-6.499999999999999e-08,1.3275918047351752e-08,-1.725e-07,1.5196627915429134e-08,1.8434003905825774e-07,1.497123990142874e-08,-1.9311542973196896,0.07339467802385459
4797.16574137816,-7.250000000000001e-08,1.1976539567003483e-08,-1.7249999999999996e-07,1.4350522638566162e-08,1.8711627401164226e-07,1.4019796371173952e-08,-1.9686706844120663,0.06606614661819847
4798.353979506547,-6.25e-08,1.0532687216470445e-08,-1.8000000000000002e-07,1.0839741694339398e-08,1.905419901229123e-07,1.0807124024368635e-08,-1.9049943710603998,0.055453142370022454
4799.447038638414,-5.2499999999999994e-08,1.2487493743742174e-08,-1.8499999999999998e-07,1.2298373876248843e-08,1.9230509613632186e-07,1.2312569354945021e-08,-1.8473102734123708,0.06486306182288613
4800.452542701289,-7.250000000000001e-08,1.1442792491345807e-08,-1.7749999999999994e-07,9.666307464590599e-09,1.9173549488814005e-07,9.939778503659027e-09,-1.9585664986702158,0.058445417285866705
4801.377504938906,-4.5e-08,1.1672617529928751e-08,-1.9499999999999996e-07,6.982120021884472e-09,2.0012496096189497e-07,7.292061252030924e-09,-1.7975951748487826,0.05737187161710579
4802.228376827549,-5.000000000000001e-08,1.1726039399558573e-08,-1.9249999999999998e-07,8.856494791959175e-09,1.98887531031988e-07,9.06478445362654e-09,-1.8249210763505308,0.058152345197192166
4803.011093074159,-5.75e-08,1.1333026956643136e-08,-1.724999999999999e-07,1.1442792491345808e-08,1.8183096545968172e-07,1.1431863365173675e-08,-1.892546881191539,0.06238789568025365
